Name,Position X,Position Y,Position Z
Point01,4.8,1.228206,0.605486
Point02,4.8,4.184101,0.833371
Point03,4.8,1.354813,0.586642
Point04,4.8,1.472751,0.537774
Point05,4.8,1.591809,0.489547
Point06,4.8,1.710875,0.442068
Point07,4.8,1.833881,0.40623
Point08,4.8,1.958731,0.378744
Point09,4.8,2.080758,0.33902
Point10,4.8,2.203672,0.303269
Point11,4.8,2.325667,0.263426
Point12,4.8,2.451266,0.235571
Point13,4.8,2.574679,0.19956
Point14,4.8,2.695394,0.159763
Point15,4.8,2.815137,0.12456
Point16,4.8,2.938558,0.090248
Point17,4.8,3.066991,0.084005
Point18,4.8,3.194986,0.085738
Point19,4.8,3.31911,0.119254
Point20,4.8,3.441221,0.159794
Point21,4.8,3.549062,0.22878
Point22,4.8,3.655034,0.297861
Point23,4.8,3.747256,0.387266
Point24,4.8,3.853786,0.459072
Point25,4.8,3.956722,0.534799
Point26,4.8,4.028504,0.640703
Point27,4.8,4.083223,0.756999
