Name,Position X,Position Y,Position Z
Point01,0,4.340778,0.921788
Point02,0,1.428674,0.788103
Point03,0,4.209876,0.907352
Point04,0,4.104446,0.839507
Point05,0,3.994488,0.769319
Point06,0,3.883664,0.697577
Point07,0,3.774768,0.630128
Point08,0,3.70115,0.522347
Point09,0,3.599257,0.438615
Point10,0,3.494756,0.358256
Point11,0,3.383411,0.288958
Point12,0,3.271389,0.218924
Point13,0,3.148707,0.171437
Point14,0,3.022801,0.136979
Point15,0,2.895322,0.105591
Point16,0,2.764849,0.121089
Point17,0,2.640175,0.152743
Point18,0,2.508818,0.158911
Point19,0,2.387748,0.210196
Point20,0,2.263712,0.252041
Point21,0,2.151192,0.31804
Point22,0,2.093337,0.436052
Point23,0,2.01041,0.537917
Point24,0,1.907759,0.598055
Point25,0,1.793109,0.658886
Point26,0,1.682488,0.716954
Point27,0,1.557452,0.759196
