Name,Position X,Position Y,Position Z
Point01,0,1.779103,1.258623
Point02,0,3.466874,0.802698
Point03,0,1.839866,1.219454
Point04,0,1.896729,1.17364
Point05,0,1.952484,1.126671
Point06,0,2.009381,1.081017
Point07,0,2.061108,1.02949
Point08,0,2.118708,0.985078
Point09,0,2.184432,0.953293
Point10,0,2.235148,0.901296
Point11,0,2.297898,0.864938
Point12,0,2.369089,0.849104
Point13,0,2.436694,0.821589
Point14,0,2.503182,0.791317
Point15,0,2.564174,0.751192
Point16,0,2.620135,0.7046
Point17,0,2.686102,0.673474
Point18,0,2.758213,0.661997
Point19,0,2.831032,0.666716
Point20,0,2.903923,0.664825
Point21,0,2.97136,0.691463
Point22,0,3.040046,0.716279
Point23,0,3.111844,0.727875
Point24,0,3.183057,0.743143
Point25,0,3.253395,0.762817
Point26,0,3.325946,0.77029
Point27,0,3.395547,0.790824
