Name,Position X,Position Y,Position Z
Point01,0,0.604457,0.409168
Point02,0,2.842801,0.484073
Point03,0,0.691301,0.39955
Point04,0,0.777011,0.383924
Point05,0,0.860934,0.368707
Point06,0,0.946934,0.352862
Point07,0,1.033241,0.341934
Point08,0,1.1207,0.343386
Point09,0,1.208242,0.345253
Point10,0,1.29299,0.363155
Point11,0,1.380015,0.366792
Point12,0,1.465814,0.382965
Point13,0,1.552638,0.376701
Point14,0,1.640194,0.378077
Point15,0,1.727771,0.378776
Point16,0,1.815042,0.37231
Point17,0,1.902434,0.367964
Point18,0,1.989344,0.358678
Point19,0,2.076168,0.349098
Point20,0,2.162117,0.362625
Point21,0,2.249595,0.366428
Point22,0,2.336821,0.372812
Point23,0,2.42427,0.377052
Point24,0,2.502562,0.413528
Point25,0,2.58854,0.425893
Point26,0,2.675432,0.436577
Point27,0,2.757377,0.466907
