Name,Position X,Position Y,Position Z
Point01,2.35,1.834962,1.029424
Point02,2.35,3.731617,1.057544
Point03,2.35,1.907254,1.02754
Point04,2.35,1.981079,1.00965
Point05,2.35,2.055608,0.99524
Point06,2.35,2.131016,0.986034
Point07,2.35,2.206433,0.977166
Point08,2.35,2.279441,0.95688
Point09,2.35,2.353084,0.938909
Point10,2.35,2.421237,0.906097
Point11,2.35,2.496902,0.901971
Point12,2.35,2.569605,0.882857
Point13,2.35,2.641599,0.860463
Point14,2.35,2.717061,0.85222
Point15,2.35,2.792222,0.856001
Point16,2.35,2.865906,0.874258
Point17,2.35,2.941462,0.881129
Point18,2.35,3.01645,0.893034
Point19,2.35,3.092161,0.889866
Point20,2.35,3.16516,0.869569
Point21,2.35,3.240538,0.873133
Point22,2.35,3.313813,0.892971
Point23,2.35,3.386205,0.915789
Point24,2.35,3.458709,0.938059
Point25,2.35,3.524359,0.976136
Point26,2.35,3.587729,1.017845
Point27,2.35,3.656282,1.04952
