Name,Position X,Position Y,Position Z
Point01,0,2.109704,0.772011
Point02,0,4.196061,0.75325
Point03,0,2.196109,0.752482
Point04,0,2.282251,0.732033
Point05,0,2.363665,0.696699
Point06,0,2.442472,0.655936
Point07,0,2.526926,0.628794
Point08,0,2.611827,0.604446
Point09,0,2.696753,0.580423
Point10,0,2.781577,0.554753
Point11,0,2.867422,0.532408
Point12,0,2.950942,0.503292
Point13,0,3.032096,0.467344
Point14,0,3.111212,0.429013
Point15,0,3.196707,0.406559
Point16,0,3.284519,0.396685
Point17,0,3.373119,0.397875
Point18,0,3.458117,0.373282
Point19,0,3.542685,0.347657
Point20,0,3.6207,0.382762
Point21,0,3.674951,0.450542
Point22,0,3.734366,0.515621
Point23,0,3.813512,0.555426
Point24,0,3.895424,0.589585
Point25,0,3.980953,0.613244
Point26,0,4.056532,0.658021
Point27,0,4.114089,0.724761
