Name,Position X,Position Y,Position Z
Point01,2,3.444417,0.624255
Point02,2,4.826034,0.493564
Point03,2,3.509453,0.61551
Point04,2,3.571324,0.59297
Point05,2,3.613999,0.544552
Point06,2,3.648834,0.488644
Point07,2,3.68451,0.43351
Point08,2,3.728641,0.384559
Point09,2,3.774014,0.336812
Point10,2,3.823943,0.294424
Point11,2,3.878173,0.256938
Point12,2,3.933978,0.22186
Point13,2,3.990259,0.187913
Point14,2,4.053334,0.169126
Point15,2,4.119066,0.169543
Point16,2,4.181842,0.150386
Point17,2,4.247005,0.141999
Point18,2,4.312539,0.137726
Point19,2,4.376228,0.154074
Point20,2,4.429456,0.192623
Point21,2,4.477823,0.237295
Point22,2,4.522417,0.285698
Point23,2,4.565433,0.335499
Point24,2,4.600022,0.391545
Point25,2,4.638311,0.444807
Point26,2,4.695703,0.476322
Point27,2,4.760823,0.485502
