Name,Position X,Position Y,Position Z
Point01,0,3.353176,2.294517
Point02,0,4.812109,1.88013
Point03,0,3.408339,2.27145
Point04,0,4.752447,1.88435
Point05,0,3.457538,2.237035
Point06,0,3.503395,2.198379
Point07,0,3.554395,2.166839
Point08,0,3.608223,2.140674
Point09,0,3.661252,2.112809
Point10,0,3.71685,2.090197
Point11,0,3.766954,2.057305
Point12,0,3.821598,2.032515
Point13,0,3.877504,2.010675
Point14,0,3.932418,1.986839
Point15,0,3.986381,1.960963
Point16,0,4.043461,1.94247
Point17,0,4.100991,1.925381
Point18,0,4.159154,1.911632
Point19,0,4.215435,1.890999
Point20,0,4.27466,1.881393
Point21,0,4.33422,1.875514
Point22,0,4.393779,1.868991
Point23,0,4.453769,1.868572
Point24,0,4.513742,1.869818
Point25,0,4.57362,1.873522
Point26,0,4.633478,1.872
Point27,0,4.692711,1.881609
