Name,Position X,Position Y,Position Z
Point01,0,3.524055,0.764804
Point02,0,2.049656,0.598743
Point03,0,3.45675,0.745688
Point04,0,3.404903,0.698111
Point05,0,3.354287,0.649139
Point06,0,3.32743,0.584214
Point07,0,3.304664,0.517551
Point08,0,3.259789,0.463442
Point09,0,3.218134,0.406534
Point10,0,3.170928,0.354459
Point11,0,3.10882,0.321231
Point12,0,3.040132,0.307142
Point13,0,2.970817,0.295644
Point14,0,2.903829,0.276716
Point15,0,2.839848,0.247156
Point16,0,2.770461,0.241183
Point17,0,2.700068,0.241119
Point18,0,2.631248,0.255162
Point19,0,2.565561,0.280739
Point20,0,2.495981,0.290551
Point21,0,2.434017,0.323861
Point22,0,2.380499,0.369605
Point23,0,2.328997,0.417754
Point24,0,2.285048,0.472952
Point25,0,2.242226,0.528929
Point26,0,2.185768,0.570461
Point27,0,2.117969,0.588659
