Name,Position X,Position Y,Position Z
Point01,0,2.007634,1.001382
Point02,0,3.695404,0.959625
Point03,0,2.088952,0.989287
Point04,0,2.167281,0.964318
Point05,0,2.240695,0.928102
Point06,0,2.308607,0.882075
Point07,0,2.373726,0.831858
Point08,0,2.446531,0.793968
Point09,0,2.520933,0.75926
Point10,0,2.58959,0.714278
Point11,0,2.65594,0.666596
Point12,0,2.721207,0.61758
Point13,0,2.756494,0.543397
Point14,0,2.817006,0.489989
Point15,0,2.892841,0.458549
Point16,0,2.967721,0.425519
Point17,0,3.049541,0.421973
Point18,0,3.131198,0.414421
Point19,0,3.21064,0.429981
Point20,0,3.284985,0.464416
Point21,0,3.346624,0.518651
Point22,0,3.396472,0.583981
Point23,0,3.442547,0.652029
Point24,0,3.48753,0.720873
Point25,0,3.533667,0.788784
Point26,0,3.573282,0.860753
Point27,0,3.623693,0.92553
