Name,Position X,Position Y,Position Z
Point01,0,1.177514,2.087186
Point02,0,4.604674,2.007202
Point03,0,1.350324,1.938471
Point04,0,1.359364,1.708605
Point05,0,1.386001,1.478637
Point06,0,1.427113,1.24858
Point07,0,1.438856,1.015131
Point08,0,1.427174,0.781621
Point09,0,1.42397,0.548987
Point10,0,1.555386,0.39347
Point11,0,1.78835,0.378381
Point12,0,2.021659,0.392398
Point13,0,2.255568,0.39231
Point14,0,2.489374,0.38812
Point15,0,2.723156,0.382782
Point16,0,2.956957,0.376216
Point17,0,3.190038,0.357415
Point18,0,3.423641,0.345955
Point19,0,3.657081,0.332735
Point20,0,3.889191,0.360779
Point21,0,4.073874,0.492289
Point22,0,4.160185,0.708371
Point23,0,4.209934,0.936926
Point24,0,4.260816,1.165198
Point25,0,4.318569,1.391813
Point26,0,4.390419,1.61432
Point27,0,4.464904,1.83602
