Name,Position X,Position Y,Position Z
Point01,0,4.507259,4.722254
Point02,0,1.507219,5.083082
Point03,0,4.361898,4.585543
Point04,0,4.273609,4.40092
Point05,0,4.17676,4.220532
Point06,0,4.079367,4.040328
Point07,0,3.976959,3.863013
Point08,0,3.868091,3.689528
Point09,0,3.74929,3.522942
Point10,0,3.622662,3.361974
Point11,0,3.48494,3.210431
Point12,0,3.346626,3.059485
Point13,0,3.190987,2.926737
Point14,0,3.00963,2.838326
Point15,0,2.809984,2.822786
Point16,0,2.626197,2.909329
Point17,0,2.502666,3.070791
Point18,0,2.408339,3.252589
Point19,0,2.317093,3.435933
Point20,0,2.228712,3.620663
Point21,0,2.147636,3.808701
Point22,0,2.065949,3.996527
Point23,0,1.978465,4.181675
Point24,0,1.884743,4.363715
Point25,0,1.795977,4.548244
Point26,0,1.706345,4.732397
Point27,0,1.623706,4.919747
