Name,Position X,Position Y,Position Z
Point01,7.08,3.688758,1.16973
Point02,7.08,3.630738,1.166125
Point03,7.08,3.573563,1.156464
Point04,7.08,3.518699,1.139162
Point05,7.08,3.470186,1.107282
Point06,7.08,3.434689,1.061707
Point07,7.08,3.40738,1.01041
Point08,7.08,3.364763,0.971029
Point09,7.08,3.326008,0.927741
Point10,7.08,3.29304,0.879799
Point11,7.08,3.26643,0.828112
Point12,7.08,3.231511,0.781798
Point13,7.08,3.204768,0.730191
Point14,7.08,3.170809,0.683039
Point15,7.08,3.130768,0.641562
Point16,7.08,3.086169,0.60433
Point17,7.08,3.042747,0.566809
Point18,7.08,3.011851,0.517535
Point19,7.08,2.973576,0.474128
Point20,7.08,2.927392,0.438794
Point21,7.08,2.870475,0.431675
Point22,7.08,2.81238,0.434168
Point23,7.08,2.757914,0.433025
Point24,7.08,2.703934,0.43847
Point25,7.08,2.656824,0.464789
Point26,7.08,2.616659,0.501211
Point27,7.08,2.588367,0.547765
Point28,7.08,2.567858,0.598196
Point29,7.08,2.552084,0.65033
Point30,7.08,2.528661,0.699285
Point31,7.08,2.514387,0.751791
Point32,7.08,2.500283,0.804385
Point33,7.08,2.476823,0.853499
Point34,7.08,2.454964,0.90335
Point35,7.08,2.434773,0.953548
Point36,7.08,2.422648,1.006671
Point37,7.08,2.402668,1.057068
Point38,7.08,2.372845,1.102652
Point39,7.08,2.330375,1.135824
Point40,7.08,2.280176,1.156946
Point41,7.08,2.227276,1.169462
Point42,7.08,2.17318,1.172642
Point43,7.08,2.118739,1.17348
