Name,Position X,Position Y,Position Z
Point01,0,1.53281,1.536399
Point02,0,1.648153,1.518581
Point03,0,1.761263,1.491963
Point04,0,1.871134,1.453764
Point05,0,1.978007,1.406917
Point06,0,2.06429,1.333156
Point07,0,2.10685,1.224379
Point08,0,2.134514,1.111541
Point09,0,2.151115,0.995661
Point10,0,2.165555,0.879484
Point11,0,2.180628,0.763799
Point12,0,2.188248,0.647022
Point13,0,2.195136,0.530167
Point14,0,2.208654,0.414175
Point15,0,2.314644,0.371518
Point16,0,2.430252,0.363965
Point17,0,2.546194,0.379173
Point18,0,2.651368,0.338788
Point19,0,2.760028,0.377891
Point20,0,2.870833,0.353103
Point21,0,2.986343,0.339252
Point22,0,3.102883,0.331246
Point23,0,3.183781,0.3501
Point24,0,3.267427,0.342246
Point25,0,3.350653,0.332246
Point26,0,3.433454,0.331645
Point27,0,3.496698,0.371683
Point28,0,3.575874,0.367482
Point29,0,3.650925,0.401515
Point30,0,3.732836,0.420207
Point31,0,3.813038,0.439247
Point32,0,3.863481,0.505201
Point33,0,3.889672,0.584701
Point34,0,3.92229,0.661208
Point35,0,3.946302,0.741628
Point36,0,3.983887,0.814561
Point37,0,3.996119,0.897693
Point38,0,4.024274,0.974662
Point39,0,4.089355,1.025293
Point40,0,4.166557,1.055909
Point41,0,4.216434,1.122099
Point42,0,4.29199,1.148807
Point43,0,4.375758,1.15085
