Name,Position X,Position Y,Position Z
Point01,2.35,3.731617,1.057544
Point02,2.35,3.692802,1.054072
Point03,2.35,3.654293,1.048847
Point04,2.35,3.6182,1.034144
Point05,2.35,3.584416,1.015311
Point06,2.35,3.551369,0.994614
Point07,2.35,3.518971,0.972875
Point08,2.35,3.485819,0.952277
Point09,2.35,3.451047,0.934648
Point10,2.35,3.413826,0.923005
Point11,2.35,3.376038,0.913295
Point12,2.35,3.339055,0.900864
Point13,2.35,3.301638,0.889873
Point14,2.35,3.26377,0.880391
Point15,2.35,3.22625,0.869786
Point16,2.35,3.187373,0.868035
Point17,2.35,3.148669,0.872677
Point18,2.35,3.111232,0.883408
Point19,2.35,3.073566,0.892846
Point20,2.35,3.034549,0.893475
Point21,2.35,2.995753,0.889981
Point22,2.35,2.957281,0.88349
Point23,2.35,2.902765,0.876203
Point24,2.35,2.848102,0.871028
Point25,2.35,2.794956,0.856863
Point26,2.35,2.74077,0.850356
Point27,2.35,2.685965,0.855029
Point28,2.35,2.631413,0.862005
Point29,2.35,2.579004,0.877906
Point30,2.35,2.528335,0.898775
Point31,2.35,2.47358,0.90363
Point32,2.35,2.418845,0.906678
Point33,2.35,2.369606,0.930679
Point34,2.35,2.318108,0.949269
Point35,2.35,2.264344,0.960801
Point36,2.35,2.211699,0.976432
Point37,2.35,2.157069,0.982769
Point38,2.35,2.102524,0.989856
Point39,2.35,2.047865,0.996207
Point40,2.35,1.993969,1.007095
Point41,2.35,1.940381,1.019558
Point42,2.35,1.886761,1.03175
Point43,2.35,1.831893,1.029216
