Name,Position X,Position Y,Position Z
Point01,2.61,3.536311,0.609164
Point02,2.61,3.498972,0.604391
Point03,2.61,3.461753,0.598391
Point04,2.61,3.425414,0.588311
Point05,2.61,3.391027,0.573984
Point06,2.61,3.368607,0.543882
Point07,2.61,3.356112,0.508335
Point08,2.61,3.345888,0.472007
Point09,2.61,3.329709,0.438165
Point10,2.61,3.309248,0.406523
Point11,2.61,3.287967,0.375618
Point12,2.61,3.262836,0.347614
Point13,2.61,3.237851,0.319399
Point14,2.61,3.217959,0.287347
Point15,2.61,3.192816,0.259409
Point16,2.61,3.163977,0.235108
Point17,2.61,3.132417,0.214465
Point18,2.61,3.103359,0.190676
Point19,2.61,3.075562,0.16525
Point20,2.61,3.041501,0.150037
Point21,2.61,3.003919,0.148232
Point22,2.61,2.968721,0.134788
Point23,2.61,2.934127,0.130632
Point24,2.61,2.900485,0.136008
Point25,2.61,2.871934,0.156053
Point26,2.61,2.841287,0.172593
Point27,2.61,2.809331,0.186285
Point28,2.61,2.782614,0.208615
Point29,2.61,2.754632,0.229082
Point30,2.61,2.720743,0.225128
Point31,2.61,2.686909,0.217008
Point32,2.61,2.653317,0.223737
Point33,2.61,2.626911,0.24625
Point34,2.61,2.607851,0.275467
Point35,2.61,2.586478,0.302886
Point36,2.61,2.558906,0.324227
Point37,2.61,2.536325,0.35064
Point38,2.61,2.518884,0.380825
Point39,2.61,2.494105,0.404455
Point40,2.61,2.460361,0.413016
Point41,2.61,2.426373,0.420558
Point42,2.61,2.393426,0.431922
Point43,2.61,2.358797,0.435132
