Name,Position X,Position Y,Position Z
Point01,3.35,3.987849,0.73608
Point02,3.35,3.944367,0.716494
Point03,3.35,3.932157,0.664501
Point04,3.35,3.924121,0.611567
Point05,3.35,3.915677,0.558715
Point06,3.35,3.899725,0.507964
Point07,3.35,3.86563,0.466804
Point08,3.35,3.829798,0.42703
Point09,3.35,3.792774,0.388475
Point10,3.35,3.764697,0.343019
Point11,3.35,3.734648,0.299489
Point12,3.35,3.687365,0.274585
Point13,3.35,3.638997,0.251743
Point14,3.35,3.589022,0.232512
Point15,3.35,3.537888,0.216799
Point16,3.35,3.486529,0.202243
Point17,3.35,3.433726,0.193793
Point18,3.35,3.380432,0.189393
Point19,3.35,3.329176,0.174126
Point20,3.35,3.279309,0.154854
Point21,3.35,3.226109,0.149105
Point22,3.35,3.17318,0.141279
Point23,3.35,3.091857,0.12361
Point24,3.35,3.009346,0.112702
Point25,3.35,2.926753,0.107114
Point26,3.35,2.844163,0.117414
Point27,3.35,2.761012,0.118234
Point28,3.35,2.684134,0.149374
Point29,3.35,2.608367,0.183776
Point30,3.35,2.536334,0.222803
Point31,3.35,2.480206,0.284161
Point32,3.35,2.434087,0.353423
Point33,3.35,2.382486,0.418763
Point34,3.35,2.335485,0.487364
Point35,3.35,2.301552,0.563347
Point36,3.35,2.261899,0.636516
Point37,3.35,2.212244,0.70305
Point38,3.35,2.165303,0.771274
Point39,3.35,2.120738,0.841481
Point40,3.35,2.086827,0.917408
Point41,3.35,2.035732,0.982486
Point42,3.35,1.987661,1.049547
Point43,3.35,1.907573,1.071503
