Name,Position X,Position Y,Position Z
Point01,0,2.089162,0.511497
Point02,0,2.142413,0.512152
Point03,0,2.194562,0.500751
Point04,0,2.247781,0.496321
Point05,0,2.30103,0.491724
Point06,0,2.354445,0.490174
Point07,0,2.407732,0.488307
Point08,0,2.459728,0.475808
Point09,0,2.509102,0.455536
Point10,0,2.559027,0.43687
Point11,0,2.611755,0.428284
Point12,0,2.658482,0.402935
Point13,0,2.701916,0.37172
Point14,0,2.749976,0.348684
Point15,0,2.793223,0.317754
Point16,0,2.829322,0.278663
Point17,0,2.869048,0.243596
Point18,0,2.911691,0.211342
Point19,0,2.951378,0.175609
Point20,0,2.996026,0.146151
Point21,0,3.04467,0.124105
Point22,0,3.097142,0.118196
Point23,0,3.12839,0.125845
Point24,0,3.139777,0.154664
Point25,0,3.144006,0.186545
Point26,0,3.147875,0.21848
Point27,0,3.149496,0.250646
Point28,0,3.151132,0.282784
Point29,0,3.152892,0.314909
Point30,0,3.15474,0.347046
Point31,0,3.156631,0.379162
Point32,0,3.158328,0.411294
Point33,0,3.159974,0.44345
Point34,0,3.161858,0.475567
Point35,0,3.164258,0.507673
Point36,0,3.165713,0.539793
Point37,0,3.167139,0.57195
Point38,0,3.17205,0.603685
Point39,0,3.185385,0.632606
Point40,0,3.210144,0.652913
Point41,0,3.237881,0.66922
Point42,0,3.266666,0.683587
Point43,0,3.297358,0.693076
