Name,Position X,Position Y,Position Z
Point01,4.3,5.856172,1.026151
Point02,4.3,5.75547,1.026841
Point03,4.3,5.656402,1.006487
Point04,4.3,5.565707,0.96466
Point05,4.3,5.501088,0.887383
Point06,4.3,5.407043,0.852405
Point07,4.3,5.306361,0.860475
Point08,4.3,5.207554,0.839798
Point09,4.3,5.123435,0.784123
Point10,4.3,5.059025,0.708137
Point11,4.3,5.006316,0.621424
Point12,4.3,4.931012,0.555233
Point13,4.3,4.832307,0.532331
Point14,4.3,4.733531,0.509137
Point15,4.3,4.638159,0.475728
Point16,4.3,4.57551,0.397253
Point17,4.3,4.526462,0.309259
Point18,4.3,4.485794,0.216318
Point19,4.3,4.427574,0.134673
Point20,4.3,4.333227,0.09917
Point21,4.3,4.240376,0.05859
Point22,4.3,4.140063,0.044071
Point23,4.3,3.990411,0.146077
Point24,4.3,3.880856,0.292659
Point25,4.3,3.76436,0.427869
Point26,4.3,3.601764,0.511264
Point27,4.3,3.426149,0.565902
Point28,4.3,3.247927,0.593328
Point29,4.3,3.075341,0.660596
Point30,4.3,2.907165,0.74008
Point31,4.3,2.721404,0.762899
Point32,4.3,2.552072,0.842816
Point33,4.3,2.387434,0.926069
Point34,4.3,2.210882,0.983908
Point35,4.3,2.026292,0.997919
Point36,4.3,1.855528,1.072027
Point37,4.3,1.681497,1.12352
Point38,4.3,1.49703,1.128712
Point39,4.3,1.329509,1.21228
Point40,4.3,1.16949,1.289131
Point41,4.3,1.014343,1.39026
Point42,4.3,0.841629,1.4585
Point43,4.3,0.657555,1.492936
