Name,Position X,Position Y,Position Z
Point01,0,3.567475,0.983531
Point02,0,0.996962,1.05691
Point03,0,3.484981,0.880704
Point04,0,3.394124,0.770359
Point05,0,3.282945,0.680706
Point06,0,3.155922,0.614638
Point07,0,3.034578,0.539942
Point08,0,2.921504,0.454749
Point09,0,2.795197,0.388414
Point10,0,2.670924,0.322784
Point11,0,2.536675,0.273854
Point12,0,2.400436,0.231691
Point13,0,2.265223,0.186455
Point14,0,2.129637,0.145735
Point15,0,1.987358,0.148395
Point16,0,1.848661,0.165846
Point17,0,1.71992,0.104884
Point18,0,1.592287,0.041815
Point19,0,1.451717,0.026313
Point20,0,1.331746,0.062756
Point21,0,1.272507,0.192565
Point22,0,1.254056,0.334229
Point23,0,1.248864,0.477417
Point24,0,1.243158,0.620602
Point25,0,1.236112,0.763702
Point26,0,1.210582,0.902641
Point27,0,1.134386,1.022828
